Plant_ID,Nameplaete,Technology,Latitude,Longitude,State,Year
2514,,Natural Gas,40.827149,-73.647473,NY,2001
2516,,Natural Gas,40.923565,-73.342323,NY,2001
2517,,Natural Gas,40.949696,-73.078507,NY,2001
2594,,Natural Gas,43.4586,-76.5319,NY,2001
2625,,Natural Gas,41.2044,-73.9689,NY,2001
2628,,Natural Gas,41.1269,-74.1653,NY,2001
2629,,Natural Gas,41.255635,-73.982162,NY,2001
2632,,Natural Gas,41.4278,-74.4186,NY,2001
2644,,Natural Gas,43.151,-77.6601,NY,2001
2682,,Natural Gas,42.0933,-79.2478,NY,2001
2695,,Natural Gas,40.6331,-73.6375,NY,2001
2706,,Natural Gas,35.4731,-82.5417,NC,2001
2791,,Natural Gas,48.145,-103.1364,ND,2001
2831,,Natural Gas,39.465,-84.3778,OH,2001
2836,,Natural Gas,41.504453000000005,-82.05461899999999,OH,2001
2847,,Natural Gas,39.727249,-84.211084,OH,2001
2854,,Natural Gas,39.603,-84.2047,OH,2001
2857,,Natural Gas,41.469454999999996,-82.186149,OH,2001
2869,,Natural Gas,41.429444000000004,-82.264444,OH,2001
2880,,Natural Gas,41.305203000000006,-84.334622,OH,2001
2903,,Natural Gas,41.471821999999996,-84.543148,OH,2001
2906,,Natural Gas,41.556867,-81.58796,OH,2001
2909,,Natural Gas,41.474,-81.7145,OH,2001
2914,,Natural Gas,40.520066,-81.46815,OH,2001
2917,,Natural Gas,39.4098,-84.5543,OH,2001
2921,,Natural Gas,39.432181,-84.210925,OH,2001
2933,,Natural Gas,41.2836,-82.2194,OH,2001
2947,,Natural Gas,34.5050586,-96.99600809999998,OK,2001
2950,,Natural Gas,36.37125,-97.87374,OK,2001
2951,,Natural Gas,35.50866,-97.17969000000001,OK,2001
2952,,Natural Gas,35.76135,-95.28732,OK,2001
2953,,Natural Gas,35.469879999999996,-97.67498,OK,2001
2956,,Natural Gas,34.96645,-96.7258,OK,2001
2958,,Natural Gas,36.375389,-99.37017900000001,OK,2001
2963,,Natural Gas,36.4317,-95.7008,OK,2001
2964,,Natural Gas,35.1009,-98.3524,OK,2001
2965,,Natural Gas,36.116492,-95.990974,OK,2001
2966,,Natural Gas,35.3233,-96.1352,OK,2001
2986,,Natural Gas,35.8575,-97.9277,OK,2001
2990,,Natural Gas,34.834795899999996,-97.6025319,OK,2001
2991,,Natural Gas,34.8836,-99.5022,OK,2001
2997,,Natural Gas,36.7198919,-97.0859648,OK,2001
3000,,Natural Gas,36.1438,-97.0681,OK,2001
3006,,Natural Gas,35.0847,-98.23,OK,2001
3008,,Natural Gas,36.43725,-99.22543,OK,2001
3096,,Natural Gas,40.464851,-80.043761,PA,2001
3110,,Natural Gas,39.8662,-77.1648,PA,2001
3111,,Natural Gas,40.122941,-77.172292,PA,2001
3113,,Natural Gas,40.910205,-75.079398,PA,2001
3115,,Natural Gas,40.3056,-75.9081,PA,2001
3120,,Natural Gas,41.706475,-77.08184,PA,2001
3132,,Natural Gas,41.835947,-79.188668,PA,2001
3159,,Natural Gas,39.9604651,-75.312283,PA,2001
3176,,Natural Gas,41.217101,-76.09550759999999,PA,2001
3236,,Natural Gas,41.8167,-71.4042,RI,2001
3250,,Natural Gas,34.4185,-80.1657,SC,2001
3251,,Natural Gas,34.4017,-80.1589,SC,2001
3277,,Natural Gas,32.424911699999996,-80.74629940000001,SC,2001
3281,,Natural Gas,33.980253999999995,-81.04066999999999,SC,2001
3284,,Natural Gas,32.8509782,-80.02210140000001,SC,2001
3285,,Natural Gas,32.8265,-79.9634,SC,2001
3291,,Natural Gas,34.2642,-81.3308,SC,2001
3295,,Natural Gas,33.435,-81.9111,SC,2001
3298,,Natural Gas,33.0158,-79.9297,SC,2001
3334,,Natural Gas,43.605126,-96.64044,SD,2001
3344,,Natural Gas,44.369507,-98.17223,SD,2001
3347,,Natural Gas,44.8769,-98.8739,SD,2001
3393,,Natural Gas,35.074087,-90.14868,TN,2001
3403,,Natural Gas,36.3156,-86.4006,TN,2001
3406,,Natural Gas,36.0278,-87.9861,TN,2001
3436,,Natural Gas,28.647244,-96.545753,TX,2001
3438,,Natural Gas,26.224079600000003,-98.3936905,TX,2001
3439,,Natural Gas,27.5667,-99.5089,TX,2001
3440,,Natural Gas,27.844288399999996,-97.6128374,TX,2001
3441,,Natural Gas,27.819412,-97.419203,TX,2001
3442,,Natural Gas,26.1393705,-97.6409739,TX,2001
3443,,Natural Gas,28.7883,-97.01,TX,2001
3452,,Natural Gas,32.8358,-96.5458,TX,2001
3453,,Natural Gas,32.7231,-96.9358,TX,2001
3454,,Natural Gas,32.951559499999995,-96.9762215,TX,2001
3455,,Natural Gas,32.776003100000004,-96.7211026,TX,2001
3456,,Natural Gas,31.983587,-106.431777,TX,2001
3457,,Natural Gas,30.4356,-95.5214,TX,2001
3458,,Natural Gas,30.060132399999997,-94.0392834,TX,2001
3459,,Natural Gas,30.0242,-93.87799999999999,TX,2001
3460,,Natural Gas,29.75,-94.9256,TX,2001
3461,,Natural Gas,29.719873800000002,-95.2252004,TX,2001
