Nameplate,Technology,Latitude,Longitude,State,Plant_ID,Year
3.0,Solar,36.286389,-78.386111,NC,59124,2018
2.0,Solar,35.370556,-77.608333,NC,59125,2018
5.0,Solar,35.848889,-80.553611,NC,59126,2018
5.0,Solar,35.7875,-78.13972199999999,NC,59127,2018
3.2,Solar,41.714444,-70.997222,MA,59128,2018
1.1,Solar,37.969722,-121.719444,CA,59129,2018
1.3,Solar,37.921944,-121.755556,CA,59130,2018
1.3,Solar,41.581111,-70.998056,MA,59131,2018
1.1,Solar,34.9325,-117.90722199999999,CA,59132,2018
1.1,Solar,34.917221999999995,-117.900278,CA,59133,2018
1.9,Solar,42.010278,-71.09222199999999,MA,59134,2018
2.6,Solar,42.182221999999996,-72.5075,MA,59135,2018
1.3,Solar,42.744721999999996,-71.175,MA,59136,2018
5.6,Solar,41.96,-70.778611,MA,59137,2018
1.1,Solar,32.906110999999996,-117.121389,CA,59138,2018
1.1,Solar,33.21,-117.170556,CA,59139,2018
4.5,Solar,42.529167,-71.665278,MA,59140,2018
1.6,Other,27.468889,-82.45083299999999,FL,59142,2018
3.2,Other,40.029444,-105.004722,CO,59143,2018
1.8,Solar,39.9825,-104.94083300000001,CO,59144,2018
3.0,Solar,35.911667,-78.873333,NC,59146,2018
30.0,Wind,39.404564,-79.291143,MD,59147,2018
5.0,Solar,35.831666999999996,-77.269722,NC,59148,2018
5.0,Solar,36.306389,-76.997222,NC,59149,2018
100.0,Solar,36.221667,-119.903056,CA,59150,2018
1.6,Other,28.376110999999998,-81.590556,FL,59151,2018
5.0,Solar,35.395833,-77.66166700000001,NC,59152,2018
20.0,Solar,36.129721999999994,-77.721389,NC,59153,2018
5.0,Solar,36.260556,-77.076389,NC,59154,2018
20.0,Solar,36.433333000000005,-76.087222,NC,59155,2018
5.0,Solar,35.021111,-78.7875,NC,59156,2018
5.0,Solar,34.909167,-79.829444,NC,59157,2018
5.0,Solar,35.801944,-77.848889,NC,59158,2018
5.0,Solar,35.373889,-81.08694399999999,NC,59162,2018
5.0,Solar,35.363889,-77.451944,NC,59163,2018
40.0,Solar,35.781110999999996,-77.846944,NC,59164,2018
1.2,Solar,39.7875,-75.350833,NJ,59166,2018
1.5,Solar,34.715,-118.095,CA,59167,2018
29.0,Solar,32.001389,-110.96055600000001,AZ,59168,2018
1.5,Solar,34.710556,-118.16611100000001,CA,59169,2018
5.0,Solar,35.875278,-77.08111099999999,NC,59170,2018
5.0,Solar,36.016944,-76.88305600000001,NC,59171,2018
3.8,Solar,39.72,-86.193056,IN,59172,2018
5.0,Solar,35.75,-77.385,NC,59173,2018
5.0,Solar,36.141110999999995,-77.211111,NC,59174,2018
5.0,Solar,36.341944,-77.221111,NC,59175,2018
5.0,Solar,35.801111,-77.063056,NC,59176,2018
5.0,Solar,36.375,-76.938889,NC,59177,2018
3.0,Solar,42.040556,-71.39361099999999,MA,59178,2018
4.0,Solar,42.054167,-71.391667,MA,59179,2018
1.5,Solar,39.913056,-86.238056,IN,59180,2018
1.0,Other,41.691944,-90.866389,IA,59181,2018
1.5,Solar,34.435,-117.378056,CA,59182,2018
20.0,Solar,36.138056,-119.564722,CA,59183,2018
15.8,Solar,35.131944,-88.586667,TN,59184,2018
5.0,Solar,40.063743,-74.582429,NJ,59185,2018
7.0,Solar,40.006667,-74.730278,NJ,59186,2018
80.0,Wind,43.16,-98.08,SD,59187,2018
15.8,Solar,35.149722,-88.555278,TN,59188,2018
2.0,Solar,35.441666999999995,-77.85,NC,59189,2018
2.0,Solar,35.823333,-79.080278,NC,59190,2018
5.0,Solar,35.243056,-78.386944,NC,59191,2018
5.0,Solar,34.5,-78.689167,NC,59192,2018
236.0,Wind,27.5925,-97.500833,TX,59193,2018
2.0,Other,48.145,-103.6375,ND,59194,2018
21.0,Natural Gas,44.978611,-93.240833,MN,59197,2018
1.6,Solar,40.6316,-103.194694,CO,59198,2018
1.6,Solar,39.0672,-108.50913899999999,CO,59199,2018
150.0,Wind,48.964721999999995,-99.613889,ND,59200,2018
200.0,Wind,43.805,-92.769722,MN,59201,2018
1.5,Solar,36.19,-119.12,CA,59203,2018
5.5,Solar,29.479166999999997,-98.29722199999999,TX,59204,2018
100.0,Solar,29.216666999999998,-99.716111,TX,59205,2018
105.0,Solar,30.993056,-102.270833,TX,59206,2018
100.0,Solar,33.04,-99.5525,TX,59207,2018
5.0,Solar,34.966944,-78.354444,NC,59213,2018
5.0,Solar,35.903333,-80.416944,NC,59217,2018
1.5,Solar,36.05,-119.02,CA,59219,2018
310.3,Natural Gas,39.719364,-76.161625,MD,59220,2018
1.6,Other,30.815,-83.3625,GA,59221,2018
39.9,Wind,45.07,-68.21,ME,59222,2018
3.0,Wind,42.013999999999996,-93.518056,IA,59223,2018
3.0,Wind,42.006944,-93.523611,IA,59224,2018
3.0,Wind,42.028333,-93.430278,IA,59225,2018
3.0,Wind,42.016389000000004,-93.515833,IA,59226,2018
3.0,Wind,42.019166999999996,-93.513611,IA,59227,2018
3.0,Wind,42.498056,-93.367778,IA,59228,2018
3.0,Wind,41.741944000000004,-92.67222199999999,IA,59230,2018
3.0,Wind,41.881,-93.623056,IA,59231,2018
3.0,Wind,41.978,-93.700556,IA,59232,2018
6.0,Natural Gas,32.240833,-110.948333,AZ,59233,2018
100.0,Wind,34.386944,-97.136944,OK,59234,2018
19.8,Wind,35.088889,-118.20638899999999,CA,59235,2018
99.0,Wind,35.060556,-118.243333,CA,59236,2018
20.0,Solar,34.408333,-116.8625,CA,59237,2018
67.6,Wind,33.495278000000006,-98.5,TX,59238,2018
1.0,Solar,39.526111,-107.69611100000002,CO,59239,2018
1.5,Other,26.790833000000003,-81.965278,FL,59240,2018
3.0,Solar,42.481389,-71.716944,MA,59241,2018
2.0,Solar,42.59,-70.91194399999999,MA,59242,2018
80.0,Wind,33.699166999999996,-101.524722,TX,59244,2018
155.4,Wind,32.931944,-101.14361099999999,TX,59245,2018
1.5,Solar,39.923056,-75.1275,NJ,59248,2018
20.0,Solar,35.416111,-119.6825,CA,59249,2018
20.0,Solar,35.4225,-119.629167,CA,59250,2018
25.0,Solar,34.982778,-103.378333,NM,59251,2018
15.0,Solar,35.63,-119.573889,CA,59253,2018
10.5,Other,41.803333,-71.523333,RI,59254,2018
3.3,Other,39.059166999999995,-87.506111,IN,59255,2018
2.0,Other,38.393333,-121.927778,CA,59256,2018
4.0,Other,37.305833,-121.755,CA,59257,2018
0.9,Other,41.032778,-87.0725,IN,59260,2018
1.0,Natural Gas,33.850556,-118.30416699999999,CA,59261,2018
5.0,Solar,34.599444,-117.932778,CA,59262,2018
1.5,Solar,37.267778,-120.484444,CA,59265,2018
1.5,Solar,37.267778,-120.4825,CA,59267,2018
1.5,Solar,36.8625,-121.42888899999998,CA,59268,2018
1.5,Solar,34.512778000000004,-117.387222,CA,59269,2018
1.5,Solar,34.511389,-117.387222,CA,59270,2018
1.5,Solar,34.509444,-117.387222,CA,59271,2018
1.5,Solar,34.508055999999996,-117.387222,CA,59272,2018
10.0,Solar,34.613056,-117.93888899999999,CA,59273,2018
5.0,Solar,40.928056,-72.771111,NY,59274,2018
1.3,Solar,41.0675,-72.440278,NY,59275,2018
9.5,Solar,40.925278000000006,-72.76333299999999,NY,59276,2018
1.3,Solar,39.922222,-74.806667,NJ,59277,2018
1.0,Solar,39.926667,-74.813611,NJ,59278,2018
1.1,Natural Gas,37.643889,-121.88416699999999,CA,59279,2018
1.1,Natural Gas,37.356389,-121.871944,CA,59280,2018
6.0,Natural Gas,40.560556,-112.04777800000001,UT,59281,2018
1.0,Solar,38.001111,-121.70388899999999,CA,59283,2018
199.0,Wind,35.978889,-98.710278,OK,59284,2018
1.5,Wind,41.581666999999996,-71.48666700000001,RI,59295,2018
105.0,Wind,41.016944,-84.593611,OH,59296,2018
1.5,Solar,40.47,-74.685,NJ,59297,2018
2.0,Other,38.160833000000004,-122.565,CA,59299,2018
1.5,Solar,36.306667,-119.629167,CA,59300,2018
1.5,Wind,41.675833000000004,-71.7075,RI,59301,2018
1.5,Wind,41.6725,-71.705833,RI,59302,2018
1.5,Wind,41.695555999999996,-71.720833,RI,59305,2018
1.5,Wind,41.686389,-71.72833299999999,RI,59306,2018
37.8,Solar,35.248889,-118.034444,CA,59308,2018
47.3,Solar,35.265833,-117.99916699999999,CA,59309,2018
2.0,Other,37.231944,-92.453889,MO,59310,2018
199.0,Wind,36.1225,-98.992222,OK,59311,2018
1.5,Wind,41.659721999999995,-71.699722,RI,59313,2018
1.5,Wind,41.669722,-71.708333,RI,59314,2018
56.0,Solar,35.269444,-118.014444,CA,59315,2018
56.0,Solar,35.253056,-118.01472199999999,CA,59316,2018
50.0,Solar,35.253611,-118.026944,CA,59317,2018
5.0,Solar,40.069601,-74.58484200000001,NJ,59318,2018
8.0,Solar,40.229725,-74.225818,NJ,59319,2018
200.0,Wind,26.388610999999997,-98.806111,TX,59320,2018
200.0,Wind,26.380556,-98.818333,TX,59321,2018
20.0,Solar,35.305556,-119.6225,CA,59322,2018
1.5,Solar,38.587222,-121.457778,CA,59323,2018
1.0,Solar,41.516389000000004,-81.597222,OH,59324,2018
310.2,Natural Gas,35.2025,-81.363056,NC,59325,2018
310.2,Natural Gas,39.465,-84.347778,OH,59326,2018
1.0,Solar,39.882778,-75.829444,PA,59327,2018
1.0,Wind,32.702107,-116.35458700000001,CA,59328,2018
1.0,Wind,36.421110999999996,-121.340278,CA,59329,2018
1.0,Wind,36.505,-121.45166699999999,CA,59330,2018
1.6,Wind,38.233610999999996,-122.0925,CA,59331,2018
211.2,Wind,32.7,-101.741111,TX,59332,2018
2.0,Solar,35.069722,-78.116111,NC,59333,2018
18.0,Solar,34.812222,-118.352778,CA,59334,2018
1.9,Other,31.546111,-84.0675,GA,59335,2018
5.0,Solar,35.211944,-78.100833,NC,59337,2018
174.0,Natural Gas,32.975,-112.69444399999999,AZ,59338,2018
108.0,Solar,37.130278000000004,-121.052222,CA,59339,2018
1.4,Hydroelectric,43.786667,-122.958056,OR,59357,2018
3.0,Solar,42.559173,-71.625875,MA,59358,2018
1.5,Solar,34.473889,-117.56277800000001,CA,59359,2018
1.0,Solar,34.471389,-117.56222199999999,CA,59360,2018
1.4,Solar,42.200833,-72.322222,MA,59361,2018
1.3,Solar,40.605,-74.439444,NJ,59364,2018
4.9,Solar,40.205833,-74.579722,NJ,59365,2018
8.5,Solar,41.189167,-74.591667,NJ,59366,2018
1.1,Solar,40.33,-74.4625,NJ,59367,2018
2.2,Solar,42.263333,-71.609167,MA,59368,2018
1.0,Solar,40.0575,-74.185556,NJ,59369,2018
1.8,Solar,40.196389,-74.583611,NJ,59370,2018
1.9,Solar,40.200278000000004,-74.576111,NJ,59371,2018
1.2,Natural Gas,40.776111,-82.568611,OH,59373,2018
5.0,Solar,42.203333,-121.04638899999999,OR,59374,2018
2.0,Solar,34.823889,-77.96972199999999,NC,59375,2018
2.0,Solar,35.475,-78.548611,NC,59376,2018
1.8,Other,42.477778,-91.891111,IA,59379,2018
19.5,Solar,35.615833,-119.578333,CA,59380,2018
5.0,Natural Gas,29.709444,-95.400278,TX,59381,2018
3.7,Other,42.695833,-120.557778,OR,59382,2018
2.0,Other,38.2725,-95.240278,KS,59383,2018
200.0,Wind,34.080556,-101.323611,TX,59384,2018
80.0,Solar,37.641110999999995,-113.6125,UT,59386,2018
80.0,Solar,38.524167,-113.03388899999999,UT,59387,2018
80.0,Solar,38.500833,-113.03,UT,59388,2018
80.0,Solar,38.497778000000004,-112.986944,UT,59389,2018
4.8,Solar,42.8475,-70.898333,MA,59390,2018
18.7,Natural Gas,26.451110999999997,-98.1775,TX,59391,2018
1.6,Other,37.741111,-83.988889,KY,59392,2018
2.0,Solar,35.049167,-106.53,NM,59393,2018
1.5,Solar,42.199166999999996,-71.679167,MA,59394,2018
1.0,Solar,36.185,-119.375,CA,59395,2018
5.0,Solar,42.594167,-71.249444,MA,59396,2018
17.5,Solar,35.479721999999995,-114.93611100000001,NV,59404,2018
1.3,Solar,33.713056,-117.0725,CA,59405,2018
2.0,Solar,36.098889,-79.493889,NC,59406,2018
10.5,Solar,31.978333000000003,-106.4275,TX,59407,2018
20.0,Solar,35.393333,-119.127778,CA,59408,2018
1.0,Solar,34.768333,-117.32361100000001,CA,59409,2018
1.5,Solar,34.766389000000004,-117.32361100000001,CA,59410,2018
1.5,Solar,34.765,-117.32361100000001,CA,59411,2018
20.0,Solar,35.126111,-119.243333,CA,59412,2018
19.8,Solar,36.141944,-119.581667,CA,59413,2018
20.0,Solar,35.815,-119.459722,CA,59414,2018
2.6,Other,41.542778000000006,-72.093611,CT,59415,2018
2.1,Solar,33.8025,-117.919722,CA,59416,2018
20.0,Wind,33.738889,-101.485,TX,59417,2018
1.5,Solar,34.413056,-117.47083300000001,CA,59421,2018
1.5,Solar,34.4175,-117.46972199999999,CA,59422,2018
1.5,Solar,34.415278,-117.47,CA,59423,2018
7.5,Solar,39.694722,-86.321667,IN,59424,2018
2.0,Other,41.237778000000006,-86.246111,IN,59425,2018
5.0,Solar,36.248333,-76.501944,NC,59426,2018
5.0,Solar,36.223056,-76.46194399999999,NC,59427,2018
1.4,Hydroelectric,40.526389,-123.72555600000001,CA,59428,2018
5.0,Solar,36.361944,-76.916944,NC,59429,2018
5.0,Solar,36.088611,-115.177778,NV,59430,2018
20.0,Solar,34.703610999999995,-118.334167,CA,59431,2018
2.7,Solar,39.890833,-86.255556,IN,59432,2018
2.7,Solar,39.904722,-86.26,IN,59433,2018
3.4,Solar,39.910833000000004,-86.245278,IN,59434,2018
19.5,Wind,44.933333000000005,-97.741389,SD,59435,2018
1.6,Other,42.981667,-83.979444,MI,59436,2018
0.8,Hydroelectric,44.912667,-68.68383299999999,ME,59437,2018
1.3,Hydroelectric,44.884444,-68.663889,ME,59438,2018
1.6,Other,36.438611,-80.568333,NC,59439,2018
7.0,Solar,34.557221999999996,-117.3775,CA,59440,2018
200.1,Wind,31.8225,-98.690556,TX,59442,2018
20.0,Solar,34.689167,-118.324722,CA,59443,2018
10.0,Solar,33.145,-112.66,AZ,59444,2018
2.0,Solar,44.787778,-73.088611,VT,59445,2018
5.0,Solar,40.314721999999996,-74.499167,NJ,59446,2018
1.0,Other,36.033056,-119.51,CA,59447,2018
3.5,Other,42.709444,-87.885278,WI,59448,2018
3.5,Natural Gas,42.709444,-87.885278,WI,59448,2018
1.5,Wind,42.709444,-87.885278,WI,59448,2018
20.0,Solar,30.965,-84.626111,GA,59449,2018
80.0,Solar,30.991944,-84.633889,GA,59450,2018
2.5,Solar,35.674444,-78.526111,NC,59451,2018
7.8,Natural Gas,42.248889,-83.628889,MI,59452,2018
4.6,Natural Gas,42.655,-73.7777,NY,59453,2018
10.0,Solar,32.145833,-110.86694399999999,AZ,59454,2018
5.0,Solar,32.097884,-110.815696,AZ,59455,2018
4.6,Natural Gas,32.894721999999994,-117.19805600000001,CA,59456,2018
4.6,Natural Gas,32.904167,-117.20111100000001,CA,59457,2018
4.6,Natural Gas,32.903333,-117.19555600000001,CA,59458,2018
1.0,Solar,33.665,-84.336111,GA,59459,2018
299.0,Wind,36.984167,-97.133611,OK,59460,2018
3.4,Other,33.718889000000004,-117.70222199999999,CA,59461,2018
1.5,Solar,39.900556,-104.669444,CO,59462,2018
2.0,Solar,42.791944,-71.1775,MA,59463,2018
3.0,Solar,42.124444,-72.3325,MA,59464,2018
1.5,Solar,41.655,-70.956389,MA,59465,2018
1.9,Solar,42.659444,-71.991667,MA,59466,2018
4.3,Natural Gas,41.919444,-85.024167,MI,59467,2018
2.5,Solar,42.470833,-72.045,MA,59468,2018
20.0,Solar,34.682221999999996,-117.3475,CA,59469,2018
1.8,Solar,42.4975,-76.46,NY,59470,2018
19.9,Solar,39.128056,-119.14,NV,59472,2018
14.4,Solar,37.33,-122.01,CA,59473,2018
17.5,Solar,35.715,-81.15,NC,59474,2018
249.9,Wind,36.243889,-101.001389,TX,59475,2018
2.0,Solar,43.539722,-72.955833,VT,59476,2018
2.2,Solar,44.426111,-73.156389,VT,59477,2018
1.0,Solar,39.801111,-84.895,IN,59478,2018
1.0,Solar,40.216389,-85.774722,IN,59479,2018
1.0,Solar,40.946111,-87.13638900000001,IN,59480,2018
3.0,Solar,40.767778,-86.045556,IN,59481,2018
1.0,Solar,37.946111,-86.7375,IN,59482,2018
3.0,Solar,40.053056,-86.887222,IN,59483,2018
3.0,Solar,42.352084999999995,-72.538853,MA,59484,2018
2.2,Solar,42.581389,-71.762222,MA,59485,2018
4.9,Solar,34.898889000000004,-77.80888900000001,NC,59486,2018
4.9,Solar,35.433889,-77.99,NC,59487,2018
4.9,Solar,34.611944,-77.928889,NC,59488,2018
1.7,Solar,41.627221999999996,-83.574722,OH,59489,2018
10.0,Wind,44.425,-117.27388899999998,OR,59490,2018
10.0,Wind,44.366944000000004,-117.34388899999999,OR,59491,2018
10.0,Wind,44.353056,-117.32305600000001,OR,59492,2018
10.0,Wind,44.418056,-117.255,OR,59493,2018
10.0,Wind,44.381944,-117.27305600000001,OR,59494,2018
4.0,Solar,41.416944,-72.234444,CT,59495,2018
5.6,Natural Gas,43.816944,-111.78583300000001,ID,59496,2018
5.0,Solar,35.1608,-77.1099,NC,59497,2018
10.0,Solar,35.7998,-78.1398,NC,59498,2018
5.0,Solar,35.486999999999995,-78.1922,NC,59499,2018
5.0,Solar,36.139444,-78.14694399999999,NC,59500,2018
5.0,Solar,35.486944,-78.313889,NC,59501,2018
5.0,Solar,36.2487,-78.3475,NC,59502,2018
5.0,Solar,36.2922,-79.6214,NC,59503,2018
5.0,Solar,35.2167,-77.0743,NC,59504,2018
5.0,Solar,36.431999999999995,-77.9703,NC,59505,2018
4.0,Solar,35.0717,-78.8078,NC,59506,2018
3.0,Solar,36.4338,-78.1526,NC,59507,2018
5.0,Solar,35.8918,-78.1823,NC,59508,2018
4.0,Solar,35.6633,-78.5206,NC,59509,2018
5.0,Solar,36.2847,-79.5667,NC,59510,2018
4.0,Solar,35.1785,-81.665,NC,59511,2018
4.0,Solar,35.3965,-78.5108,NC,59512,2018
20.0,Solar,35.836944,-77.126944,NC,59513,2018
5.0,Solar,35.806667,-77.270556,NC,59514,2018
5.0,Solar,36.42,-77.100278,NC,59515,2018
16.0,Solar,36.418333000000004,-77.655833,NC,59516,2018
5.0,Solar,36.270278000000005,-77.060278,NC,59517,2018
3.5,Solar,35.711667,-81.134167,NC,59519,2018
5.0,Solar,36.119167,-79.521389,NC,59520,2018
5.0,Solar,35.538889000000005,-79.804167,NC,59521,2018
20.0,Solar,36.544722,-120.316111,CA,59522,2018
60.0,Solar,36.386944,-120.236667,CA,59523,2018
12.0,Solar,36.127221999999996,-77.734444,NC,59526,2018
20.0,Solar,36.148056,-77.21194399999999,NC,59527,2018
20.0,Solar,34.648889000000004,-118.07666699999999,CA,59528,2018
1.6,Other,42.787778,-112.36555600000001,ID,59529,2018
20.0,Solar,36.264722,-76.306111,NC,59530,2018
105.0,Solar,35.249167,-117.955278,CA,59532,2018
5.0,Solar,35.504444,-78.192222,NC,59533,2018
5.0,Solar,35.4325,-78.41166700000001,NC,59534,2018
20.0,Solar,31.810278000000004,-82.575,GA,59535,2018
1.5,Solar,34.548056,-117.464444,CA,59536,2018
1.5,Solar,33.896111,-117.28361100000001,CA,59539,2018
1.8,Solar,34.100278,-117.552778,CA,59540,2018
1.5,Solar,34.039722,-117.60666699999999,CA,59541,2018
3.6,Solar,35.6575,-82.710278,NC,59542,2018
1.6,Solar,42.473333000000004,-71.43055600000001,MA,59543,2018
1.3,Solar,40.456666999999996,-74.328889,NJ,59544,2018
1.5,Solar,39.893889,-83.80555600000001,OH,59545,2018
1.3,Solar,40.691389,-80.32388900000001,PA,59546,2018
150.0,Wind,40.620556,-87.378056,IN,59547,2018
14.0,Solar,35.898889000000004,-76.37944399999999,NC,59548,2018
5.0,Solar,35.847221999999995,-77.111389,NC,59549,2018
2.0,Solar,38.521111,-121.993889,CA,59550,2018
4.3,Solar,34.581944,-78.94,NC,59551,2018
2.0,Solar,34.6,-78.97,NC,59552,2018
2.0,Solar,35.368889,-82.3575,NC,59553,2018
2.0,Solar,35.319444,-81.764167,NC,59554,2018
20.0,Solar,36.925833000000004,-120.82,CA,59555,2018
6.5,Solar,34.718056,-84.931944,GA,59556,2018
4.0,Other,37.33,-122.01,CA,59473,2018
6.1,Solar,35.283611,-106.81277800000001,NM,59558,2018
1.0,Other,43.217222,-89.479167,WI,59559,2018
1.0,Solar,36.398056,-104.594167,NM,59560,2018
5.0,Solar,35.230833000000004,-77.5525,NC,59561,2018
5.0,Solar,34.742222,-79.46305600000001,NC,59562,2018
5.0,Solar,35.220556,-79.55194399999999,NC,59563,2018
5.0,Solar,35.260833,-81.515833,NC,59564,2018
5.0,Solar,35.426667,-78.4,NC,59565,2018
4.0,Solar,36.126111,-80.798889,NC,59566,2018
5.0,Solar,34.61,-77.92416700000001,NC,59567,2018
15.4,Solar,35.833889,-80.574444,NC,59570,2018
1.1,Solar,41.444722,-70.613056,MA,59573,2018
4.8,Other,41.808611,-86.32388900000001,MI,59574,2018
5.0,Solar,34.745833000000005,-78.42944399999999,NC,59575,2018
5.0,Solar,35.81771,-79.771085,NC,59576,2018
5.0,Solar,35.468610999999996,-80.293611,NC,59577,2018
5.0,Solar,34.971944,-80.60194399999999,NC,59578,2018
2.0,Solar,36.126944,-78.1525,NC,59579,2018
5.0,Solar,36.079167,-79.199722,NC,59581,2018
5.0,Solar,35.204444,-78.681111,NC,59583,2018
5.0,Solar,35.511697999999996,-78.291129,NC,59584,2018
5.0,Solar,35.058333000000005,-77.853611,NC,59586,2018
3.0,Solar,36.199166999999996,-80.697222,NC,59587,2018
61.0,Solar,35.257778,-81.830556,NC,59589,2018
5.0,Solar,36.435556,-77.566389,NC,59591,2018
5.0,Solar,35.243889,-79.321667,NC,59592,2018
5.0,Solar,36.371111,-78.415278,NC,59593,2018
5.0,Solar,35.902221999999995,-81.106111,NC,59595,2018
2.5,Solar,34.093333,-117.31944399999999,CA,59597,2018
1.0,Solar,34.042221999999995,-117.361667,CA,59598,2018
14.0,Solar,35.831944,-119.05611100000002,CA,59599,2018
20.0,Solar,35.835833,-119.05611100000002,CA,59600,2018
10.0,Solar,39.980278000000006,-74.770278,NJ,59601,2018
5.0,Solar,34.496944,-79.048889,NC,59603,2018
5.0,Solar,36.414722,-78.459722,NC,59604,2018
5.0,Solar,36.325,-78.343056,NC,59605,2018
3.5,Solar,36.25,-78.25,NC,59606,2018
20.0,Solar,35.115278,-119.317778,CA,59607,2018
20.0,Solar,33.74,-117.01055600000001,CA,59610,2018
6.0,Solar,28.066389,-82.0175,FL,59611,2018
1.2,Solar,43.244444,-77.174722,NY,59613,2018
0.6,Other,38.421389000000005,-79.591389,VA,59614,2018
9.1,Solar,34.81,-106.52,NM,59618,2018
7.6,Solar,35.20115,-107.24515600000001,NM,59619,2018
2.9,Solar,38.311111,-113.053611,UT,59620,2018
299.7,Wind,34.72,-102.253333,TX,59621,2018
8.0,Wind,41.774444,-70.615833,MA,59622,2018
2.0,Solar,44.671944,-74.949444,NY,59623,2018
1.5,Solar,42.148333,-72.748056,MA,59624,2018
2.0,Solar,42.150278,-72.552222,MA,59625,2018
1.6,Solar,42.158056,-72.595833,MA,59626,2018
3.0,Solar,40.755289000000005,-75.170955,NJ,59627,2018
5.0,Solar,40.065278,-74.590556,NJ,59628,2018
77.7,Wind,44.888889,-74.10333299999999,NY,59629,2018
5.2,Solar,40.236111,-74.321389,NJ,59630,2018
8.0,Solar,40.555,-74.70944399999999,NJ,59631,2018
1.0,Solar,39.406944,-101.03944399999999,KS,59632,2018
20.0,Solar,36.050833000000004,-119.9475,CA,59633,2018
45.0,Solar,33.035556,-111.430278,AZ,59634,2018
1.6,Other,40.120833000000005,-88.961111,IL,59635,2018
4.4,Solar,42.1275,-71.99638900000001,MA,59636,2018
4.7,Wind,40.92,-94.671667,IA,59637,2018
20.0,Solar,35.726667,-119.905833,CA,59638,2018
2.0,Wind,41.745556,-71.117222,MA,59639,2018
5.0,Solar,36.468,-77.592,NC,59641,2018
5.0,Solar,36.514722,-77.656111,NC,59642,2018
5.0,Solar,36.476944,-77.46777800000001,NC,59643,2018
5.0,Solar,35.181111,-78.096944,NC,59645,2018
4.8,Solar,35.016110999999995,-77.82194399999999,NC,59646,2018
18.8,Natural Gas,36.161944,-97.03694399999999,OK,59647,2018
5.0,Solar,35.858056,-77.499167,NC,59648,2018
1.1,Other,29.33,-98.66,TX,59649,2018
1.6,Other,33.925556,-83.263889,GA,59650,2018
1.6,Solar,34.071389,-118.19611100000002,CA,59651,2018
1.2,Solar,34.236667,-118.56583300000001,CA,59652,2018
1.9,Solar,33.121111,-107.287778,NM,59653,2018
78.0,Wind,27.18,-98.916667,TX,59654,2018
97.8,Wind,45.753333000000005,-100.275,SD,59655,2018
120.0,Solar,38.205278,-104.56666700000001,CO,59656,2018
20.0,Solar,33.252221999999996,-115.4975,CA,59657,2018
30.2,Other,40.472283000000004,-122.324205,CA,59658,2018
2.0,Natural Gas,37.155,-113.439167,UT,59660,2018
8.0,Other,35.123333,-118.38,CA,59661,2018
5.0,Solar,36.366944000000004,-78.626111,NC,59663,2018
25.6,Natural Gas,36.748611,-91.868611,MO,59664,2018
100.0,Solar,34.838297,-79.943889,NC,59665,2018
33.8,Solar,34.801933,-79.332447,NC,59666,2018
4.9,Solar,34.711628000000005,-79.30235,NC,59667,2018
50.0,Solar,35.213696999999996,-77.712408,NC,59669,2018
1.9,Solar,35.259825,-81.41901899999999,NC,59670,2018
78.5,Solar,34.918194,-78.94355,NC,59671,2018
4.9,Solar,34.859,-79.108,NC,59675,2018
6.5,Solar,34.695,-79.21600000000001,NC,59676,2018
4.9,Solar,35.041047999999996,-78.329675,NC,59677,2018
33.3,Solar,34.623309000000006,-78.005377,NC,59678,2018
1.5,Solar,43.626389,-72.97555600000001,VT,59682,2018
2.2,Solar,41.148019,-80.883753,OH,59683,2018
150.0,Wind,48.533,-102.93299999999999,ND,59684,2018
20.0,Solar,38.548333,-77.776389,VA,59685,2018
1.6,Other,27.203000000000003,-82.387,FL,59686,2018
1.5,Solar,37.05758,-120.653625,CA,59687,2018
0.3,Other,35.674,-78.854,NC,59688,2018
30.0,Solar,30.515448,-86.518407,FL,59689,2018
40.0,Solar,30.430766,-86.895204,FL,59690,2018
50.0,Solar,30.470351,-87.335193,FL,59691,2018
4.5,Wind,41.794129999999996,-71.38919,RI,59692,2018
5.0,Solar,34.791163,-78.01212199999999,NC,59694,2018
20.0,Solar,43.129,-115.75200000000001,ID,59695,2018
50.0,Solar,38.960519,-112.36327,UT,59702,2018
1.0,Solar,38.129759,-122.56815800000001,CA,59703,2018
1.6,Other,44.183526,-123.20045400000001,OR,59704,2018
2.0,Solar,42.812810999999996,-78.845313,NY,59705,2018
5.0,Solar,36.372546,-78.598507,NC,59706,2018
5.0,Solar,36.08,-78.35,NC,59708,2018
2.3,Solar,44.88,-93.21,MN,59709,2018
1.6,Other,34.343875,-85.86610300000001,AL,59710,2018
1.6,Other,35.511903000000004,-78.43379399999999,NC,59711,2018
95.3,Wind,26.125979,-97.377599,TX,59712,2018
4.0,Solar,40.824736,-96.82031500000001,NE,59713,2018
1.0,Solar,38.634995,-90.245549,MO,59714,2018
1.2,Solar,39.736708,-75.511747,DE,59715,2018
0.7,Solar,42.297948999999996,-71.436065,MA,59717,2018
0.2,Other,42.297948999999996,-71.436065,MA,59717,2018
2.0,Solar,44.321971999999995,-73.197608,VT,59719,2018
20.0,Solar,33.1125,-116.0139,CA,59722,2018
30.0,Solar,33.1101,-116.0059,CA,59723,2018
1.5,Wind,42.175083,-70.72846700000001,MA,59724,2018
3.0,Wind,41.639061,-70.873372,MA,59725,2018
