Nameplate,Technology,Latitude,Longitude,State,Plant_ID
2.3,Other,61.286,-149.61,AK,58380
2.3,Other,61.286,-149.61,AK,58380
2.3,Other,61.286,-149.61,AK,58380
2.1,Solar,41.476389,-84.586111,OH,58381
1.6,Other,45.71,-119.901111,OR,58382
1.6,Other,45.71,-119.901111,OR,58382
1.6,Other,45.71,-119.901111,OR,58382
14,Solar,33.027,-113.3489,AZ,58383
1.1,Hydroelectric,43.625,-116.899722,ID,58384
1.9,Solar,42.166389,-71.645556,MA,58385
1.8,Solar,39.741944,-83.816944,OH,58386
2.4,Solar,42.441944,-71.722222,MA,58387
39,Solar,34.8181,-118.4036,CA,58388
54,Solar,34.8181,-118.4036,CA,58388
54,Solar,34.8181,-118.4036,CA,58388
58.5,Solar,34.8181,-118.4036,CA,58388
33,Solar,34.8181,-118.4036,CA,58388
15,Solar,34.8181,-118.4036,CA,58388
64.5,Solar,34.8181,-118.4036,CA,58388
19.5,Solar,34.848611,-118.352778,CA,58389
60,Solar,34.848611,-118.352778,CA,58389
55.5,Solar,34.848611,-118.352778,CA,58389
48,Solar,34.848611,-118.352778,CA,58389
43.5,Solar,34.848611,-118.352778,CA,58389
52.5,Solar,34.848611,-118.352778,CA,58389
2.2,Hydroelectric,35.654722,-79.068333,NC,58390
2.2,Hydroelectric,35.654722,-79.068333,NC,58390
10,Solar,39.695209,-86.315525,IN,58391
2,Hydroelectric,46.2275,-113.294722,MT,58392
138,Wind,35.06,-118.2,CA,58394
90,Wind,35.065,-118.39,CA,58395
1.4,Other,36.534167,-121.408611,CA,58397
10.9,Solar,32.7125,-115.540556,CA,58398
1.4,Other,42.828889,-78.055,NY,58399
5.5,Natural Gas,34.679444,-82.840278,SC,58400
9.6,Solar,35.0975,-85.126944,TN,58401
1.5,Solar,40.401528,-74.669697,NJ,58402
3,Solar,42.075,-71.703056,MA,58403
11.5,Wind,35.322778,-101.5325,TX,58404
3,Other,57.799167,-152.404167,AK,58405
1.6,Wind,43.326944,-91.810833,IA,58407
27,Solar,39.563056,-77.720278,MD,58408
3,Solar,42.111667,-70.709444,MA,58410
2,Solar,42.585,-72.293889,MA,58411
1,Solar,42.428333,-71.435556,MA,58412
1.5,Wind,40.955,-91.394444,IA,58414
200,Wind,40.066667,-85.013333,IN,58416
10,Solar,34.398059,-116.865517,CA,58417
5,Solar,34.501111,-117.466667,CA,58418
5,Solar,34.497778,-117.471111,CA,58419
435,Natural Gas,41.7675,-76.39,PA,58420
435,Natural Gas,41.7675,-76.39,PA,58420
0.4,Solar,34.243333,-118.530556,CA,58422
0.2,Natural Gas,34.243333,-118.530556,CA,58422
0.2,Solar,34.243333,-118.530556,CA,58422
3,Solar,42.047361,-71.992868,MA,58423
9,Wind,27.832222,-97.440278,TX,58424
18,Wind,61.13,-150.243611,AK,58425
435,Natural Gas,41.180833,-76.839167,PA,58426
435,Natural Gas,41.180833,-76.839167,PA,58426
42,Natural Gas,42.719722,-84.551667,MI,58427
42,Natural Gas,42.719722,-84.551667,MI,58427
14,Natural Gas,42.719722,-84.551667,MI,58427
19.6,Natural Gas,30.410556,-91.181389,LA,58428
4.6,Other,34.335678,-118.519188,CA,58429
4.6,Other,34.335678,-118.519188,CA,58429
4.6,Other,34.335678,-118.519188,CA,58429
4.6,Other,34.335678,-118.519188,CA,58429
4.6,Other,34.335678,-118.519188,CA,58429
34.2,Solar,32.686944,-115.647778,CA,58430
26.6,Solar,32.686944,-115.647778,CA,58430
34.2,Solar,32.686944,-115.647778,CA,58430
34.2,Solar,32.686944,-115.647778,CA,58430
19,Solar,32.686944,-115.647778,CA,58430
26.6,Solar,32.686944,-115.647778,CA,58430
4.2,Solar,35.408611,-89.3875,TN,58431
4.4,Natural Gas,34.179722,-119.083056,CA,58432
4.4,Natural Gas,34.179722,-119.083056,CA,58432
4.4,Natural Gas,34.179722,-119.083056,CA,58432
5.8,Natural Gas,39.610083,-75.62974,DE,58433
6.4,Natural Gas,39.610083,-75.62974,DE,58433
3.7,Natural Gas,39.610083,-75.62974,DE,58433
3.7,Natural Gas,39.610083,-75.62974,DE,58433
3.7,Natural Gas,39.610083,-75.62974,DE,58433
3.7,Natural Gas,39.610083,-75.62974,DE,58433
2.2,Other,37.754444,-121.728889,CA,58435
2.2,Other,37.754444,-121.728889,CA,58435
2.2,Other,38.029722,-120.929722,CA,58436
2.2,Other,38.029722,-120.929722,CA,58436
2.2,Other,37.883406,-121.185104,CA,58437
2.2,Other,37.883406,-121.185104,CA,58437
2,Hydroelectric,44.478333,-103.854722,SD,58438
2,Hydroelectric,44.478333,-103.854722,SD,58438
1,Other,41.555556,-81.589167,OH,58439
0.4,Natural Gas,34.145,-118.390833,CA,58440
0.4,Natural Gas,34.145,-118.390833,CA,58440
0.4,Natural Gas,34.145,-118.390833,CA,58440
0.4,Natural Gas,34.145,-118.390833,CA,58440
0.4,Natural Gas,34.145,-118.390833,CA,58440
0.4,Natural Gas,34.145,-118.390833,CA,58440
4.3,Wind,47.139167,-120.753056,WA,58441
1,Solar,40.107778,-76.061667,PA,58443
8,Wind,42.098889,-94.269167,IA,58444
1,Solar,34.655,-118.051111,CA,58445
1,Solar,34.655,-118.051111,CA,58445
1.5,Solar,34.650556,-118.051944,CA,58446
1.5,Solar,34.647778,-118.061111,CA,58447
1.5,Solar,34.647778,-118.061111,CA,58447
1,Solar,34.647778,-118.061111,CA,58447
1,Solar,34.509167,-117.154444,CA,58448
1.5,Solar,34.643889,-118.163056,CA,58449
1.5,Solar,34.643889,-118.163056,CA,58449
1,Solar,34.643889,-118.163056,CA,58449
1.5,Solar,34.668889,-118.061389,CA,58450
1.5,Solar,34.695278,-118.0625,CA,58451
1.5,Solar,34.708889,-118.274167,CA,58452
4,Solar,35.199167,-81.410833,NC,58453
1.5,Solar,34.600833,-117.642222,CA,58454
0.5,Solar,34.600833,-117.642222,CA,58454
1,Hydroelectric,44.528056,-121.152778,OR,58455
1,Hydroelectric,44.528056,-121.152778,OR,58455
1,Hydroelectric,44.528056,-121.152778,OR,58455
1.6,Wind,41.226944,-94.434722,IA,58456
1.6,Wind,41.338889,-94.57,IA,58457
1.6,Wind,41.29,-94.485,IA,58458
1.6,Wind,41.39,-94.445833,IA,58459
1.6,Wind,41.29,-94.485,IA,58458
1.6,Wind,41.391944,-94.876389,IA,58461
41.9,Solar,33.694722,-114.739722,CA,58462
21,Solar,33.694722,-114.739722,CA,58462
39.6,Solar,33.694722,-114.739722,CA,58462
31.4,Solar,33.694722,-114.739722,CA,58462
31.4,Solar,33.694722,-114.739722,CA,58462
26.9,Solar,33.694722,-114.739722,CA,58462
41.9,Solar,33.694722,-114.739722,CA,58462
36.5,Solar,33.694722,-114.739722,CA,58462
5.5,Solar,38.545556,-76.799444,MD,58463
9.9,Wind,34.746944,-103.325,NM,58464
9.9,Wind,34.728056,-103.305,NM,58465
147.4,Solar,32.753333,-115.726389,CA,58467
2.5,Other,21.336389,-157.919444,HI,58469
2.5,Other,21.336389,-157.919444,HI,58469
2.5,Other,21.336389,-157.919444,HI,58469
2.5,Other,21.336389,-157.919444,HI,58469
1.1,Hydroelectric,42.165833,-121.685,OR,58470
179.4,Natural Gas,32.069167,-102.585556,TX,58471
179.4,Natural Gas,32.069167,-102.585556,TX,58471
22.5,Other,38.277778,-120.913611,CA,58472
4,Solar,38.663992,-75.400542,DE,58473
249.8,Wind,37.620833,-101.076111,KS,58474
4,Other,40.260278,-82.833056,OH,58475
5.6,Other,40.086463,-76.17603,PA,58476
5.6,Other,40.086463,-76.17603,PA,58476
3.3,Solar,36.134444,-115.035278,NV,58477
57,Natural Gas,29.691111,-91.192778,LA,58478
17.1,Natural Gas,29.691111,-91.192778,LA,58478
2,Solar,33.351111,-104.506944,NM,58479
5,Solar,35.875,-76.710556,NC,58480
1,Solar,38.306111,-104.58,CO,58481
7.7,Solar,32.980833,-82.591667,GA,58482
16,Solar,40.263889,-74.084167,NJ,58483
2.2,Other,33.655,-84.394444,GA,58484
2.2,Other,33.655,-84.394444,GA,58484
2.2,Other,33.655,-84.394444,GA,58484
1,Solar,32.920833,-84.343056,GA,58485
20,Solar,32.369722,-111.242778,AZ,58486
2.5,Solar,36.411667,-78.593889,NC,58487
10,Solar,29.6,-104.3,TX,58488
20,Solar,36.39,-114.97,NV,58489
30,Solar,36.23,-114.87,NV,58490
1.2,Solar,35.868333,-77.954167,NC,58491
3.5,Solar,36.461111,-80.600556,NC,58492
4,Solar,35.948056,-78.250833,NC,58493
3.5,Solar,34.476111,-79.0975,NC,58494
3.5,Solar,34.714167,-79.353889,NC,58495
1.5,Solar,41.462778,-87.260278,IN,58496
1.6,Other,40.090556,-76.145556,PA,58497
1.6,Other,40.090556,-76.145556,PA,58497
20,Solar,34.9,-118.246944,CA,58498
20,Solar,34.900278,-118.238333,CA,58499
5,Solar,35.00745,-118.16451,CA,58500
15,Solar,33.026389,-112.665833,AZ,58501
10,Solar,35.024722,-118.164167,CA,58502
300,Natural Gas,45.698611,-119.813056,OR,58503
200,Natural Gas,45.698611,-119.813056,OR,58503
1.2,Solar,40.523611,-74.43,NJ,58504
6.6,Solar,40.5275,-74.438333,NJ,58505
4,Solar,33.568333,-114.918056,CA,58506
1,Other,40.881389,-73.880278,NY,58507
0.6,Other,40.881389,-73.880278,NY,58507
0.6,Other,40.881389,-73.880278,NY,58507
0.5,Other,40.881389,-73.880278,NY,58507
0.5,Other,40.881389,-73.880278,NY,58507
0.3,Other,40.881389,-73.880278,NY,58507
0.2,Other,40.881389,-73.880278,NY,58507
0.2,Other,40.881389,-73.880278,NY,58507
2,Other,40.881389,-73.880278,NY,58507
2,Other,40.881389,-73.880278,NY,58507
5.3,Natural Gas,40.881389,-73.880278,NY,58507
1.6,Natural Gas,40.881389,-73.880278,NY,58507
1.6,Natural Gas,40.881389,-73.880278,NY,58507
1.6,Natural Gas,40.881389,-73.880278,NY,58507
1.5,Solar,38.136389,-121.148889,CA,58508
1.5,Solar,35.55795,-120.68287,CA,58509
1,Solar,38.12139,-121.14122,CA,58510
0.9,Wind,64.013889,-145.596667,AK,58511
0.9,Wind,64.013889,-145.596667,AK,58511
0.1,Wind,64.013889,-145.596667,AK,58511
3.1,Solar,39.439722,-75.043889,NJ,58512
4,Solar,33.565,-114.918056,CA,58513
2.3,Solar,33.923056,-116.53,CA,58514
1,Solar,35.024583,-85.208617,TN,58515
1.1,Solar,35.024583,-85.208617,TN,58515
1.6,Solar,32.936944,-111.738611,AZ,58516
1.8,Solar,32.891389,-111.713056,AZ,58517
2.8,Solar,40.000556,-74.735,NJ,58519
8,Solar,32.976389,-105.971111,NM,58520
8.4,Solar,34.746667,-106.654444,NM,58521
1,Solar,36.941111,-120.046667,CA,58522
2.8,Other,48.3877,-114.2409,MT,58523
1.1,Solar,35.714444,-78.498889,NC,58524
1,Solar,37.633526,-122.139717,CA,58525
1.1,Other,37.633526,-122.139717,CA,58525
1.6,Other,35.332974,-79.964939,NC,58526
1.6,Other,35.332974,-79.964939,NC,58526
1.6,Other,35.332974,-79.964939,NC,58526
1.6,Other,35.332974,-79.964939,NC,58526
1.6,Other,35.332974,-79.964939,NC,58526
1.6,Other,35.332974,-79.964939,NC,58526
1,Solar,32.967222,-115.5325,CA,58527
4,Solar,33.8906,-116.5431,CA,58528
0.5,Solar,34.756389,-79.447222,NC,58529
0.5,Solar,34.756389,-79.447222,NC,58529
0.5,Solar,34.704722,-79.525833,NC,58531
0.5,Solar,34.704722,-79.525833,NC,58531
22.5,Other,38.836667,-118.323889,NV,58533
4,Solar,42.636389,-71.419444,MA,58534
1.5,Solar,40.120556,-75.488056,PA,58535
3,Solar,40.352222,-74.187778,NJ,58536
40.7,Solar,29.271667,-98.444722,TX,58537
1,Other,29.271667,-98.444722,TX,58537
2.5,Solar,36.288056,-78.986111,NC,58538
6.5,Solar,33.820556,-112.24,AZ,58539
1,Solar,32.713889,-108.248056,NM,58540
1.8,Solar,43.79,-72.49,VT,58541
39.1,Solar,33.8055,-115.3947,CA,58542
39.1,Solar,33.8055,-115.3947,CA,58542
26.5,Solar,33.8055,-115.3947,CA,58542
13.9,Solar,33.8055,-115.3947,CA,58542
22.7,Solar,33.8055,-115.3947,CA,58542
29,Solar,33.8055,-115.3947,CA,58542
29,Solar,33.8055,-115.3947,CA,58542
25.2,Solar,33.8055,-115.3947,CA,58542
25.2,Solar,33.8055,-115.3947,CA,58542
2.5,Solar,33.355862,-111.802355,AZ,58543
20,Solar,36.390556,-114.964444,NV,58544
5.7,Solar,32.982778,-115.481944,CA,58545
1.6,Other,42.175833,-86.28,MI,58546
1.6,Other,42.175833,-86.28,MI,58546
1,Solar,38.2725,-108.785556,CO,58547
2,Wind,37.772222,-104.832222,CO,58548
2,Wind,37.772222,-104.832222,CO,58548
2,Wind,37.772222,-104.832222,CO,58548
2,Wind,37.772222,-104.832222,CO,58548
6,Solar,21.901944,-159.581667,HI,58549
2,Solar,42.586944,-73.865,NY,58550
16.6,Natural Gas,41.168056,-73.211111,CT,58551
10,Solar,39.662778,-85.985556,IN,58552
8.6,Solar,39.659444,-86.259722,IN,58553
5,Solar,41.955,-72.445833,CT,58554
1.4,Other,43.867778,-88.718056,WI,58555
10.1,Solar,39.662778,-85.985556,IN,58552
185.3,Natural Gas,33.345,-112.864167,AZ,58557
185.3,Natural Gas,33.345,-112.864167,AZ,58557
321,Natural Gas,33.345,-112.864167,AZ,58557
2,Other,34.7975,-77.543056,NC,58558
1,Other,36.540556,-87.544444,TN,58559
2,Other,36.540556,-87.544444,TN,58559
49.9,Other,36.701389,-78.873333,VA,58560
1.5,Solar,42.833056,-70.991944,MA,58561
131.8,Natural Gas,31.823889,-106.211944,TX,58562
131.8,Natural Gas,31.823889,-106.211944,TX,58562
131.8,Natural Gas,31.823889,-106.211944,TX,58562
131.8,Natural Gas,31.823889,-106.211944,TX,58562
8,Other,44.435556,-93.906389,MN,58563
7.9,Solar,40.4825,-75.018056,NJ,58564
3.3,Other,39.950278,-77.125278,PA,58565
3.2,Solar,42.145278,-72.538333,MA,58568
5,Solar,39.835833,-75.2225,NJ,58569
12.5,Other,38.560278,-112.581111,UT,58570
12.5,Other,38.560278,-112.581111,UT,58570
266.8,Wind,46.421111,-118.026944,WA,58571
0.9,Solar,31.026944,-83.055,GA,58572
0.9,Solar,31.026944,-83.055,GA,58572
12.6,Other,39.648056,-106.943056,CO,58574
2.3,Other,35.268333,-77.659167,NC,58575
2.3,Other,35.268333,-77.659167,NC,58575
2.3,Other,35.268333,-77.659167,NC,58575
2.3,Other,35.268333,-77.659167,NC,58575
2.3,Solar,33.3,-104.4,NM,58576
1.6,Other,38.327222,-87.200556,IN,58577
1.6,Other,38.327222,-87.200556,IN,58577
1.5,Solar,37.889753,-120.528723,CA,58578
1.1,Other,43.638611,-96.39,MN,58579
74.8,Wind,43.757778,-83.297778,MI,58580
1,Solar,34.043889,-117.531111,CA,58581
1.5,Solar,34.05,-117.596111,CA,58582
3,Solar,41.773056,-71.338889,RI,58583
15.5,Natural Gas,40.341389,-74.657222,NJ,58584
4.5,Solar,40.341389,-74.657222,NJ,58584
0.5,Other,39.724167,-121.815278,CA,58585
2,Natural Gas,39.724167,-121.815278,CA,58585
1.7,Solar,39.724167,-121.815278,CA,58585
2,Solar,42.051111,-70.955833,MA,58586
100.3,Wind,43.526944,-83.566944,MI,58587
1,Solar,35.313333,-106.657778,NM,58588
1,Solar,35.264444,-106.667778,NM,58589
18.5,Solar,34.157222,-116.234444,CA,58590
1,Other,45.414444,-123.804167,OR,58591
51.7,Solar,33.08,-115.47,CA,58592
51.7,Solar,33.08,-115.47,CA,58592
51.7,Solar,33.08,-115.47,CA,58592
0.6,Other,38.573889,-121.501389,CA,58593
0.4,Other,38.573889,-121.501389,CA,58593
2.9,Natural Gas,38.573889,-121.501389,CA,58593
74.8,Wind,40.048889,-96.952222,NE,58594
16,Other,43.560833,-71.780556,NH,58595
211.2,Wind,35.238333,-101.310833,TX,58596
7.4,Natural Gas,40.763056,-111.841667,UT,58597
3,Solar,37.639167,-113.645833,UT,58598
3,Solar,37.807778,-113.09,UT,58599
3,Solar,38.023333,-112.731667,UT,58600
3,Solar,38.291389,-113.008333,UT,58601
3,Solar,38.291389,-113.035556,UT,58602
2.2,Solar,38.256111,-112.735833,UT,58603
3,Solar,38.402778,-112.988889,UT,58604
5,Solar,35.313889,-78.154167,NC,58605
0.5,Natural Gas,37.793333,-122.394167,CA,58607
0.5,Natural Gas,37.793333,-122.394167,CA,58607
0.5,Natural Gas,37.793333,-122.394167,CA,58607
8.5,Wind,44.593333,-70.381111,ME,58608
25.7,Wind,44.593333,-70.381111,ME,58608
1.5,Solar,34.553056,-117.456944,CA,58609
1.5,Solar,34.551111,-117.191111,CA,58610
1.5,Solar,34.496944,-117.145,CA,58611
1.5,Solar,34.545,-117.191944,CA,58612
21.9,Natural Gas,37.180833,-101.386667,KS,58613
9,Solar,39.79,-86.233611,IN,58615
18,Solar,36.138056,-120.075833,CA,58616
1,Other,44.064722,-92.469167,MN,58617
1,Other,44.064722,-92.469167,MN,58617
1.2,Solar,29.623056,-82.38,FL,58618
0.5,Natural Gas,37.795556,-122.402778,CA,58619
0.5,Natural Gas,37.795556,-122.402778,CA,58619
22.8,Wind,44.514722,-70.303056,ME,58620
20,Solar,32.803333,-115.546389,CA,58621
1.3,Hydroelectric,40.324167,-105.208889,CO,58622
1.3,Hydroelectric,40.324167,-105.208889,CO,58622
20,Solar,34.774167,-79.340833,NC,58623
1.8,Solar,42.114444,-73.405278,MA,58624
1.4,Natural Gas,37.719167,-121.886944,CA,58625
2,Other,37.719167,-121.886944,CA,58625
1,Solar,37.719167,-121.886944,CA,58625
0.5,Solar,37.719167,-121.886944,CA,58625
20,Solar,34.681667,-118.324722,CA,58626
10,Solar,34.688889,-118.320278,CA,58627
30,Solar,33.678056,-83.675833,GA,58628
15.2,Other,32.144722,-108.838333,NM,58629
1,Other,32.144722,-108.838333,NM,58629
1,Other,32.144722,-108.838333,NM,58629
1,Other,32.144722,-108.838333,NM,58629
1,Other,32.144722,-108.838333,NM,58629
3.4,Wind,40.449444,-83.893333,OH,58630
2,Solar,39.031667,-76.016389,MD,58631
3,Solar,32.1825,-110.863333,AZ,58632
1,Solar,36.721111,-121.787778,CA,58633
1,Solar,34.695833,-118.058889,CA,58634
1.7,Natural Gas,41.790556,-87.582778,IL,58635
1,Solar,38.643611,-121.416389,CA,58636
5.2,Other,35.2625,-80.811667,NC,58638
12,Solar,22.131667,-159.303056,HI,58639
6,Other,22.131667,-159.303056,HI,58639
12,Solar,21.900833,-159.45,HI,58640
1.5,Solar,36.2,-119.42,CA,58642
1.5,Solar,36.2,-119.42,CA,58642
2.6,Solar,42.175278,-89.088333,IL,58643
26.4,Solar,35.63,-115.32,NV,58644
27.9,Solar,35.63,-115.32,NV,58644
37.2,Solar,35.63,-115.32,NV,58644
35.7,Solar,35.63,-115.32,NV,58644
35,Solar,35.63,-115.32,NV,58644
36.6,Solar,35.63,-115.32,NV,58644
35,Solar,35.63,-115.32,NV,58644
16.2,Solar,35.63,-115.32,NV,58644
75.9,Solar,35.6,-115.4,CA,58646
34.1,Solar,35.6,-115.4,CA,58646
37.9,Solar,35.6,-115.4,CA,58646
37.9,Solar,35.6,-115.4,CA,58646
37.9,Solar,35.6,-115.4,CA,58646
37.9,Solar,35.6,-115.4,CA,58646
37.9,Solar,35.6,-115.4,CA,58646
1,Solar,40.638056,-74.126111,NY,58647
20,Solar,35.344444,-79.768333,NC,58649
3,Solar,42.278056,-72.053056,MA,58650
5,Solar,21.328056,-158.04,HI,58651
1.7,Solar,40.660833,-74.173333,NJ,58653
2.3,Solar,40.660833,-74.173333,NJ,58653
0.5,Solar,21.470556,-158.013333,HI,58655
0.5,Solar,21.470556,-158.013333,HI,58655
0.5,Solar,21.470556,-158.013333,HI,58655
0.5,Solar,21.470556,-158.013333,HI,58655
0.5,Solar,21.470556,-158.013333,HI,58655
0.5,Solar,21.470556,-158.013333,HI,58655
0.5,Solar,21.470556,-158.013333,HI,58655
0.5,Solar,21.470556,-158.013333,HI,58655
0.5,Solar,21.470556,-158.013333,HI,58655
0.5,Solar,21.470556,-158.013333,HI,58655
0.5,Solar,21.468889,-158.016389,HI,58656
0.5,Solar,21.468889,-158.016389,HI,58656
0.5,Solar,21.468889,-158.016389,HI,58656
200,Wind,43.853333,-94.931944,MN,58657
200,Wind,47.179722,-98.594722,ND,58658
5,Solar,21.406944,-158.151389,HI,58659
80,Solar,37.882778,-112.904167,UT,58660
1.7,Wind,41.7525,-70.538889,MA,58661
1.7,Wind,41.7525,-70.538889,MA,58661
0.6,Other,44.115,-88.217222,WI,58663
0.6,Other,44.115,-88.217222,WI,58663
4.6,Natural Gas,41.862778,-71.891667,CT,58664
4,Solar,40.540556,-84.590556,OH,58665
50.7,Wind,38.424722,-99.5075,KS,58666
5,Solar,35.383889,-79.770278,NC,58667
3.5,Solar,35.541667,-80.474722,NC,58668
5,Solar,35.576389,-78.183333,NC,58669
5,Solar,34.524444,-79.104444,NC,58670
5,Solar,36.450833,-76.803611,NC,58673
5,Solar,35.969444,-78.265,NC,58674
5,Solar,35.515,-77.09,NC,58675
1,Solar,21.375556,-157.968056,HI,58676
110.4,Wind,43.408056,-84.462222,MI,58677
0.9,Hydroelectric,44.27,-75.199167,NY,58678
0.9,Hydroelectric,44.27,-75.199167,NY,58678
0.6,Hydroelectric,44.214444,-74.991389,NY,58679
0.6,Hydroelectric,44.214444,-74.991389,NY,58679
0.3,Hydroelectric,44.214444,-74.991389,NY,58679
2.6,Solar,41.751667,-70.966944,MA,58680
150,Wind,35.205278,-101.434167,TX,58681
6.3,Solar,41.676111,-70.996944,MA,58682
150.4,Wind,36.706944,-96.700278,OK,58683
1,Solar,21.321111,-158.1175,HI,58684
6,Hydroelectric,40.921111,-79.281667,PA,58685
51,Wind,44.760833,-68.146944,ME,58686
1.6,Other,45.69,-119.61,OR,58687
1.6,Other,45.69,-119.61,OR,58687
1.6,Other,45.69,-119.61,OR,58687
1.5,Other,46.975556,-122.290556,WA,58688
1.5,Other,46.975556,-122.290556,WA,58688
1.5,Other,46.975556,-122.290556,WA,58688
1.3,Solar,36.907778,-105.985278,NM,58689
100,Wind,43.815032,-83.315002,MI,58690
13,Wind,43.587283,-95.375119,MN,58691
78,Wind,45.660833,-95.012778,MN,58692
212,Wind,41.496667,-89.580278,IL,58694
400,Wind,42.608056,-98.428333,NE,58695
1.5,Hydroelectric,48.907778,-121.814167,WA,58696
288,Natural Gas,34.283056,-77.985278,NC,2713
60.5,Natural Gas,34.283056,-77.985278,NC,2713
60.5,Natural Gas,34.283056,-77.985278,NC,2713
221,Natural Gas,34.283056,-77.985278,NC,2713
221,Natural Gas,34.283056,-77.985278,NC,2713
1,Solar,34.013056,-117.5375,CA,58698
1.5,Solar,34.013056,-117.5375,CA,58698
0.5,Solar,34.013056,-117.5375,CA,58698
1,Other,35.169722,-119.105556,CA,58699
1,Other,35.169722,-119.105556,CA,58699
2.5,Solar,32.913333,-80.6925,SC,58700
20,Solar,35.738889,-81.207778,NC,58701
2,Solar,42.576111,-72.61,MA,58702
4,Solar,39.776667,-86.042778,IN,58703
1.6,Other,42.813056,-85.986111,MI,58704
1.6,Other,42.813056,-85.986111,MI,58704
22.5,Other,32.995,-81.281944,SC,58706
22.5,Other,33.238611,-80.450278,SC,58707
1.1,Solar,33.4345,-111.9842,AZ,58708
1.6,Solar,33.43042,-112.04484,AZ,58709
30.2,Solar,30.96,-103.35,TX,58710
12,Solar,35.62,-119.85,CA,58711
20,Solar,35.62,-119.85,CA,58711
62.5,Solar,36.73,-120.41,CA,58713
4.4,Natural Gas,41.657778,-76.049167,PA,58715
4.4,Natural Gas,41.657778,-76.049167,PA,58715
4.4,Natural Gas,41.657778,-76.049167,PA,58715
4.4,Natural Gas,41.657778,-76.049167,PA,58715
4.4,Natural Gas,41.657778,-76.049167,PA,58715
4.4,Solar,29.469444,-98.331944,TX,58716
39.6,Solar,29.328889,-100.383889,TX,58717
12,Solar,35.150694,-118.875,CA,58718
74.8,Wind,43.757778,-83.297778,MI,58580
181.7,Wind,35.442778,-101.372778,TX,58720
8,Solar,35.150694,-118.875278,CA,58721
5,Solar,35.261944,-81.821667,NC,58722
5,Solar,36.131111,-79.3325,NC,58725
5,Solar,35.758056,-81.229444,NC,58726
3,Solar,35.316944,-81.926389,NC,58730
5,Solar,35.651111,-81.208611,NC,58731
3,Solar,35.328056,-81.621944,NC,58732
4,Solar,35.541944,-80.363333,NC,58735
3,Solar,36.148889,-79.348889,NC,58739
3,Solar,35.948056,-79.361944,NC,58740
5,Solar,35.991111,-79.548056,NC,58741
5,Solar,35.586111,-81.315278,NC,58742
4.5,Solar,35.305,-81.696944,NC,58745
5,Solar,36.08,-78.823889,NC,58746
1.6,Other,45.390278,-92.1625,WI,58747
1.6,Other,45.390278,-92.1625,WI,58747
1,Solar,38.300556,-121.966389,CA,58748
1,Solar,41.7875,-70.723333,MA,58749
5,Solar,34.716944,-118.289444,CA,58750
1.5,Solar,34.713333,-118.289444,CA,58751
1.5,Solar,34.713333,-118.289444,CA,58751
1.5,Solar,34.723056,-118.289722,CA,58753
1.5,Solar,34.723056,-118.289722,CA,58753
1.5,Solar,34.723056,-118.289722,CA,58753
1,Solar,34.723056,-118.289722,CA,58753
1.5,Solar,34.723056,-118.289722,CA,58753
2,Solar,34.723056,-118.289722,CA,58753
1.5,Solar,34.723056,-118.289722,CA,58753
1.5,Solar,34.723056,-118.289722,CA,58753
2,Solar,34.582222,-117.341667,CA,58761
2,Solar,34.583333,-117.340278,CA,58762
1.5,Solar,34.584444,-117.341389,CA,58763
288.6,Wind,35.653889,-100.538611,TX,58765
257,Wind,33.825,-101.099722,TX,58766
205.7,Wind,39.003873,-99.414161,KS,58767
16.2,Wind,42.163889,-77.528889,NY,58768
34,Wind,40.964167,-103.077222,CO,58769
28.6,Wind,40.964167,-103.077222,CO,58769
8,Solar,39.743889,-86.218056,IN,58770
250,Wind,33.926111,-103.511111,NM,58771
200,Wind,34.311111,-101.251111,TX,58772
200,Wind,34.748056,-102.174444,TX,58773
161,Wind,35.276944,-102.682778,TX,58774
194,Wind,35.295,-102.721111,TX,58775
5,Solar,35.437222,-77.833611,NC,58782
4,Hydroelectric,38.483333,-107.755,CO,58783
3.5,Hydroelectric,38.470278,-107.771389,CO,58784
1,Solar,40.781389,-73.243889,NY,58785
2.5,Solar,40.760833,-73.193889,NY,58786
2,Solar,40.763056,-73.323611,NY,58787
1,Solar,40.763056,-73.323611,NY,58787
1.5,Solar,40.826111,-73.232222,NY,58789
2.5,Solar,40.762465,-73.194441,NY,58790
1.5,Solar,40.762465,-73.194441,NY,58790
5,Solar,34.988889,-78.1375,NC,58791
19.4,Solar,35.283056,-81.615278,NC,58792
11.4,Solar,39.992818,-74.636933,NJ,58793
1.9,Solar,35.656944,-105.183889,NM,58794
1,Solar,41.529444,-87.308333,IN,58795
1,Solar,41.433889,-85.043889,IN,58796
1,Solar,41.502222,-87.161111,IN,58797
1.3,Solar,39.4375,-74.690556,NJ,58798
5,Solar,35.501111,-76.87,NC,58799
0.5,Solar,35.396389,-77.703611,NC,58801
0.5,Solar,35.396389,-77.703611,NC,58801
0.5,Solar,35.396389,-77.703611,NC,58801
0.5,Solar,35.396389,-77.703611,NC,58801
0.5,Solar,36.0975,-78.167778,NC,58802
0.5,Solar,36.0975,-78.167778,NC,58802
0.5,Solar,36.0975,-78.167778,NC,58802
0.5,Solar,36.0975,-78.167778,NC,58802
2,Solar,34.957778,-77.981667,NC,58803
0.5,Solar,35.311667,-79.695,NC,58805
0.5,Solar,35.311667,-79.695,NC,58805
0.5,Solar,35.311667,-79.695,NC,58805
